,0
10270,<=50K
10271,<=50K
10272,<=50K
10273,<=50K
10274,<=50K
10275,<=50K
10276,<=50K
10277,<=50K
10278,<=50K
10279,<=50K
10280,<=50K
10281,<=50K
10282,<=50K
10283,<=50K
10284,<=50K
10285,>50K
10286,<=50K
10287,<=50K
10288,<=50K
10289,<=50K
10290,<=50K
10291,<=50K
10292,<=50K
10293,<=50K
10294,<=50K
10295,<=50K
10296,<=50K
10297,<=50K
10298,<=50K
10299,<=50K
10300,<=50K
10301,<=50K
10302,<=50K
10303,<=50K
10304,<=50K
10305,<=50K
10306,<=50K
10307,<=50K
10308,<=50K
10309,<=50K
10310,<=50K
10311,>50K
10312,>50K
10313,<=50K
10314,<=50K
10315,<=50K
10316,<=50K
10317,<=50K
10318,<=50K
10319,<=50K
10320,>50K
10321,<=50K
10322,<=50K
10323,<=50K
10324,<=50K
10325,<=50K
10326,<=50K
10327,>50K
10328,<=50K
10329,<=50K
10330,<=50K
10331,>50K
10332,<=50K
10333,<=50K
10334,<=50K
10335,<=50K
10336,>50K
10337,<=50K
10338,<=50K
10339,<=50K
10340,<=50K
10341,>50K
10342,>50K
10343,<=50K
10344,<=50K
10345,<=50K
10346,<=50K
10347,<=50K
10348,<=50K
10349,<=50K
10350,<=50K
10351,<=50K
10352,<=50K
10353,<=50K
10354,<=50K
10355,<=50K
10356,<=50K
10357,<=50K
10358,<=50K
10359,<=50K
10360,<=50K
10361,<=50K
10362,<=50K
10363,<=50K
10364,<=50K
10365,<=50K
10366,<=50K
10367,<=50K
10368,>50K
10369,<=50K
10370,<=50K
10371,>50K
10372,<=50K
10373,<=50K
10374,<=50K
10375,<=50K
10376,<=50K
10377,<=50K
10378,<=50K
10379,<=50K
10380,<=50K
10381,<=50K
10382,<=50K
10383,<=50K
10384,<=50K
10385,<=50K
10386,<=50K
10387,<=50K
10388,<=50K
10389,<=50K
10390,<=50K
10391,<=50K
10392,>50K
10393,<=50K
10394,>50K
10395,<=50K
10396,<=50K
10397,<=50K
10398,<=50K
10399,<=50K
10400,<=50K
10401,<=50K
10402,<=50K
10403,<=50K
10404,>50K
10405,<=50K
10406,>50K
10407,>50K
10408,<=50K
10409,<=50K
10410,<=50K
10411,<=50K
10412,<=50K
10413,>50K
10414,<=50K
10415,<=50K
10416,>50K
10417,<=50K
10418,<=50K
10419,<=50K
10420,<=50K
10421,<=50K
10422,<=50K
10423,>50K
10424,>50K
10425,<=50K
10426,<=50K
10427,>50K
10428,>50K
10429,<=50K
10430,<=50K
10431,<=50K
10432,<=50K
10433,<=50K
10434,<=50K
10435,<=50K
10436,<=50K
10437,<=50K
10438,<=50K
10439,>50K
10440,<=50K
10441,<=50K
10442,<=50K
10443,<=50K
10444,<=50K
10445,<=50K
10446,>50K
10447,<=50K
10448,<=50K
10449,<=50K
10450,<=50K
10451,<=50K
10452,<=50K
10453,<=50K
10454,<=50K
10455,<=50K
10456,<=50K
10457,<=50K
10458,<=50K
10459,<=50K
10460,<=50K
10461,<=50K
10462,<=50K
10463,<=50K
10464,<=50K
10465,<=50K
10466,<=50K
10467,<=50K
10468,<=50K
10469,<=50K
10470,<=50K
10471,<=50K
10472,<=50K
10473,<=50K
10474,>50K
10475,<=50K
10476,<=50K
10477,<=50K
10478,<=50K
10479,<=50K
10480,<=50K
10481,<=50K
10482,<=50K
10483,>50K
10484,>50K
10485,<=50K
10486,<=50K
10487,<=50K
10488,<=50K
10489,>50K
10490,<=50K
10491,<=50K
10492,<=50K
10493,<=50K
10494,<=50K
10495,<=50K
10496,<=50K
10497,<=50K
10498,<=50K
10499,<=50K
10500,<=50K
10501,<=50K
10502,<=50K
10503,<=50K
10504,>50K
10505,<=50K
10506,<=50K
10507,<=50K
10508,<=50K
10509,<=50K
10510,<=50K
10511,<=50K
10512,<=50K
10513,<=50K
10514,<=50K
10515,>50K
10516,<=50K
10517,<=50K
10518,<=50K
10519,<=50K
10520,<=50K
10521,<=50K
10522,<=50K
10523,<=50K
10524,<=50K
10525,<=50K
10526,<=50K
10527,>50K
10528,<=50K
10529,<=50K
10530,<=50K
10531,<=50K
10532,<=50K
10533,<=50K
10534,<=50K
10535,<=50K
10536,<=50K
10537,>50K
10538,<=50K
10539,<=50K
10540,<=50K
10541,<=50K
10542,>50K
10543,<=50K
10544,<=50K
10545,<=50K
10546,>50K
10547,<=50K
10548,<=50K
10549,<=50K
10550,<=50K
10551,<=50K
10552,<=50K
10553,<=50K
10554,<=50K
10555,<=50K
10556,<=50K
10557,<=50K
10558,<=50K
10559,<=50K
10560,<=50K
10561,<=50K
10562,<=50K
10563,<=50K
10564,<=50K
10565,<=50K
10566,<=50K
10567,<=50K
10568,>50K
10569,<=50K
10570,<=50K
10571,<=50K
10572,<=50K
10573,>50K
10574,>50K
10575,<=50K
10576,<=50K
10577,>50K
10578,<=50K
10579,<=50K
10580,>50K
10581,<=50K
10582,<=50K
10583,<=50K
10584,<=50K
10585,<=50K
10586,<=50K
10587,<=50K
10588,<=50K
10589,<=50K
10590,<=50K
10591,<=50K
10592,>50K
10593,<=50K
10594,<=50K
10595,<=50K
10596,<=50K
10597,<=50K
10598,<=50K
10599,>50K
10600,<=50K
10601,>50K
10602,<=50K
10603,<=50K
10604,<=50K
10605,<=50K
10606,<=50K
10607,<=50K
10608,>50K
10609,>50K
10610,<=50K
10611,<=50K
10612,<=50K
10613,<=50K
10614,<=50K
10615,<=50K
10616,<=50K
10617,<=50K
10618,<=50K
10619,<=50K
10620,<=50K
10621,<=50K
10622,<=50K
10623,<=50K
10624,<=50K
10625,<=50K
10626,<=50K
10627,<=50K
10628,<=50K
10629,<=50K
10630,<=50K
10631,<=50K
10632,<=50K
10633,<=50K
10634,<=50K
10635,<=50K
10636,<=50K
10637,<=50K
10638,>50K
10639,<=50K
10640,<=50K
10641,<=50K
10642,<=50K
10643,<=50K
10644,<=50K
10645,<=50K
10646,<=50K
10647,<=50K
10648,<=50K
10649,<=50K
10650,>50K
10651,<=50K
10652,<=50K
10653,>50K
10654,<=50K
10655,<=50K
10656,<=50K
10657,<=50K
10658,<=50K
10659,<=50K
10660,<=50K
10661,<=50K
10662,<=50K
10663,<=50K
10664,<=50K
10665,>50K
10666,<=50K
10667,>50K
10668,<=50K
10669,<=50K
10670,<=50K
10671,>50K
10672,<=50K
10673,<=50K
10674,<=50K
10675,<=50K
10676,<=50K
10677,>50K
10678,<=50K
10679,<=50K
10680,>50K
10681,<=50K
10682,>50K
10683,>50K
10684,<=50K
10685,<=50K
10686,<=50K
10687,<=50K
10688,<=50K
10689,<=50K
10690,<=50K
10691,<=50K
10692,<=50K
10693,<=50K
10694,<=50K
10695,<=50K
10696,>50K
10697,<=50K
10698,<=50K
10699,<=50K
10700,<=50K
10701,<=50K
10702,<=50K
10703,<=50K
10704,>50K
10705,<=50K
10706,<=50K
10707,<=50K
10708,<=50K
10709,<=50K
10710,>50K
10711,<=50K
10712,<=50K
10713,<=50K
10714,<=50K
10715,<=50K
10716,<=50K
10717,<=50K
10718,<=50K
10719,<=50K
10720,>50K
10721,<=50K
10722,<=50K
10723,<=50K
10724,<=50K
10725,<=50K
10726,<=50K
10727,<=50K
10728,<=50K
10729,>50K
10730,<=50K
10731,<=50K
10732,<=50K
10733,<=50K
10734,<=50K
10735,<=50K
10736,<=50K
10737,>50K
10738,<=50K
10739,<=50K
10740,>50K
10741,<=50K
10742,<=50K
10743,<=50K
10744,>50K
10745,<=50K
10746,<=50K
10747,<=50K
10748,<=50K
10749,<=50K
10750,<=50K
10751,<=50K
10752,<=50K
10753,<=50K
10754,>50K
10755,<=50K
10756,<=50K
10757,<=50K
10758,<=50K
10759,<=50K
10760,>50K
10761,<=50K
10762,<=50K
10763,<=50K
10764,<=50K
10765,<=50K
10766,<=50K
10767,<=50K
10768,<=50K
10769,<=50K
10770,<=50K
10771,<=50K
10772,<=50K
10773,<=50K
10774,<=50K
10775,>50K
10776,<=50K
10777,<=50K
10778,<=50K
10779,<=50K
10780,<=50K
10781,<=50K
10782,<=50K
10783,<=50K
10784,<=50K
10785,<=50K
10786,<=50K
10787,<=50K
10788,<=50K
10789,<=50K
10790,<=50K
10791,>50K
10792,<=50K
10793,<=50K
10794,<=50K
10795,<=50K
10796,<=50K
10797,<=50K
10798,<=50K
10799,<=50K
10800,<=50K
10801,<=50K
10802,<=50K
10803,<=50K
10804,<=50K
10805,<=50K
10806,<=50K
10807,<=50K
10808,>50K
10809,<=50K
10810,<=50K
10811,<=50K
10812,>50K
10813,<=50K
10814,<=50K
10815,<=50K
10816,<=50K
10817,<=50K
10818,>50K
10819,<=50K
10820,<=50K
10821,<=50K
10822,<=50K
10823,<=50K
10824,<=50K
10825,<=50K
10826,<=50K
10827,<=50K
10828,>50K
10829,<=50K
10830,<=50K
10831,<=50K
10832,<=50K
10833,<=50K
10834,<=50K
10835,<=50K
10836,<=50K
10837,<=50K
10838,<=50K
10839,<=50K
10840,<=50K
10841,<=50K
10842,<=50K
10843,<=50K
10844,<=50K
10845,>50K
10846,<=50K
10847,<=50K
10848,<=50K
10849,<=50K
10850,<=50K
10851,<=50K
10852,<=50K
10853,<=50K
10854,<=50K
10855,<=50K
10856,<=50K
10857,<=50K
10858,<=50K
10859,<=50K
10860,<=50K
10861,>50K
10862,<=50K
10863,<=50K
10864,<=50K
10865,<=50K
10866,<=50K
10867,<=50K
10868,<=50K
10869,<=50K
10870,<=50K
10871,<=50K
10872,<=50K
10873,>50K
10874,<=50K
10875,<=50K
10876,<=50K
10877,<=50K
10878,<=50K
10879,>50K
10880,<=50K
10881,<=50K
10882,<=50K
10883,<=50K
10884,>50K
10885,<=50K
10886,<=50K
10887,<=50K
10888,<=50K
10889,<=50K
10890,<=50K
10891,<=50K
10892,<=50K
10893,<=50K
10894,<=50K
10895,<=50K
10896,<=50K
10897,<=50K
10898,<=50K
10899,<=50K
10900,<=50K
10901,<=50K
10902,<=50K
10903,<=50K
10904,<=50K
10905,<=50K
10906,<=50K
10907,<=50K
10908,<=50K
10909,>50K
10910,>50K
10911,<=50K
10912,<=50K
10913,>50K
10914,<=50K
10915,<=50K
10916,<=50K
10917,<=50K
10918,<=50K
10919,>50K
10920,<=50K
10921,>50K
10922,<=50K
10923,>50K
10924,<=50K
10925,<=50K
10926,<=50K
10927,>50K
10928,>50K
10929,<=50K
10930,<=50K
10931,<=50K
10932,<=50K
10933,<=50K
10934,<=50K
10935,<=50K
10936,>50K
10937,<=50K
10938,<=50K
10939,<=50K
10940,<=50K
10941,<=50K
10942,<=50K
10943,>50K
10944,<=50K
10945,<=50K
10946,<=50K
10947,<=50K
10948,>50K
10949,<=50K
10950,<=50K
10951,<=50K
10952,<=50K
10953,<=50K
10954,>50K
10955,<=50K
10956,<=50K
10957,>50K
10958,<=50K
10959,<=50K
10960,<=50K
10961,<=50K
10962,<=50K
10963,<=50K
10964,<=50K
10965,<=50K
10966,<=50K
10967,<=50K
10968,<=50K
10969,<=50K
10970,<=50K
10971,<=50K
10972,>50K
10973,<=50K
10974,<=50K
10975,<=50K
10976,<=50K
10977,>50K
10978,<=50K
10979,<=50K
10980,<=50K
10981,<=50K
10982,<=50K
10983,<=50K
10984,<=50K
10985,<=50K
10986,<=50K
10987,<=50K
10988,<=50K
10989,<=50K
10990,>50K
10991,<=50K
10992,<=50K
10993,<=50K
10994,<=50K
10995,<=50K
10996,<=50K
10997,<=50K
10998,<=50K
10999,<=50K
11000,<=50K
11001,<=50K
11002,<=50K
11003,<=50K
11004,<=50K
11005,<=50K
11006,<=50K
11007,<=50K
11008,<=50K
11009,>50K
11010,<=50K
11011,<=50K
11012,<=50K
11013,<=50K
11014,>50K
11015,<=50K
11016,<=50K
11017,<=50K
11018,<=50K
11019,<=50K
11020,<=50K
11021,<=50K
11022,<=50K
11023,<=50K
11024,<=50K
11025,<=50K
11026,<=50K
11027,<=50K
11028,<=50K
11029,<=50K
11030,<=50K
11031,<=50K
11032,>50K
11033,<=50K
11034,>50K
11035,<=50K
11036,>50K
11037,<=50K
11038,<=50K
11039,<=50K
11040,<=50K
11041,>50K
11042,<=50K
11043,>50K
11044,<=50K
11045,<=50K
11046,<=50K
11047,<=50K
11048,<=50K
11049,<=50K
11050,<=50K
11051,>50K
11052,<=50K
11053,<=50K
11054,<=50K
11055,<=50K
11056,<=50K
11057,<=50K
11058,<=50K
11059,<=50K
11060,<=50K
11061,<=50K
11062,<=50K
11063,>50K
11064,<=50K
11065,<=50K
11066,<=50K
11067,<=50K
11068,<=50K
11069,<=50K
11070,<=50K
11071,<=50K
11072,<=50K
11073,<=50K
11074,<=50K
11075,>50K
11076,<=50K
11077,<=50K
11078,>50K
11079,<=50K
11080,<=50K
11081,<=50K
11082,<=50K
11083,<=50K
11084,<=50K
11085,<=50K
11086,<=50K
11087,<=50K
11088,<=50K
11089,<=50K
11090,>50K
11091,<=50K
11092,<=50K
11093,<=50K
11094,<=50K
11095,<=50K
11096,<=50K
11097,<=50K
11098,<=50K
11099,<=50K
11100,<=50K
11101,<=50K
11102,<=50K
11103,<=50K
11104,<=50K
11105,<=50K
11106,<=50K
11107,<=50K
11108,<=50K
11109,>50K
11110,<=50K
11111,<=50K
11112,<=50K
11113,<=50K
11114,<=50K
11115,<=50K
11116,<=50K
11117,<=50K
11118,<=50K
11119,>50K
11120,<=50K
11121,<=50K
11122,<=50K
11123,<=50K
11124,<=50K
11125,<=50K
11126,<=50K
11127,<=50K
11128,<=50K
11129,<=50K
11130,<=50K
11131,<=50K
11132,<=50K
11133,>50K
11134,<=50K
11135,<=50K
11136,<=50K
11137,<=50K
11138,<=50K
11139,<=50K
11140,<=50K
11141,<=50K
11142,<=50K
11143,<=50K
11144,>50K
11145,<=50K
11146,<=50K
11147,<=50K
11148,<=50K
11149,<=50K
11150,<=50K
11151,<=50K
11152,<=50K
11153,<=50K
11154,<=50K
11155,<=50K
11156,<=50K
11157,>50K
11158,<=50K
11159,<=50K
11160,<=50K
11161,<=50K
11162,<=50K
11163,<=50K
11164,<=50K
11165,<=50K
11166,<=50K
11167,<=50K
11168,<=50K
11169,<=50K
11170,<=50K
11171,>50K
11172,<=50K
11173,<=50K
11174,<=50K
11175,<=50K
11176,<=50K
11177,<=50K
11178,<=50K
11179,<=50K
11180,<=50K
11181,<=50K
11182,>50K
11183,>50K
11184,<=50K
11185,<=50K
11186,<=50K
11187,<=50K
11188,<=50K
11189,<=50K
11190,<=50K
11191,<=50K
11192,<=50K
11193,<=50K
11194,<=50K
11195,<=50K
11196,<=50K
11197,<=50K
11198,<=50K
11199,<=50K
11200,<=50K
11201,<=50K
11202,<=50K
11203,<=50K
11204,<=50K
11205,<=50K
11206,<=50K
11207,<=50K
11208,<=50K
11209,>50K
11210,<=50K
11211,<=50K
11212,>50K
11213,<=50K
11214,<=50K
11215,<=50K
11216,<=50K
11217,<=50K
11218,>50K
11219,<=50K
11220,<=50K
11221,<=50K
11222,<=50K
11223,<=50K
11224,<=50K
11225,<=50K
11226,<=50K
11227,>50K
11228,<=50K
11229,<=50K
11230,<=50K
11231,>50K
11232,<=50K
11233,>50K
11234,<=50K
11235,<=50K
11236,>50K
11237,<=50K
11238,<=50K
11239,<=50K
11240,>50K
11241,<=50K
11242,<=50K
11243,<=50K
11244,>50K
11245,<=50K
11246,<=50K
11247,<=50K
11248,<=50K
11249,<=50K
11250,<=50K
11251,<=50K
11252,>50K
11253,<=50K
11254,<=50K
11255,<=50K
11256,<=50K
11257,<=50K
11258,<=50K
11259,<=50K
11260,>50K
11261,<=50K
11262,>50K
11263,>50K
11264,<=50K
11265,<=50K
11266,<=50K
11267,<=50K
11268,<=50K
11269,<=50K
11270,<=50K
11271,<=50K
11272,>50K
11273,<=50K
11274,<=50K
11275,<=50K
11276,<=50K
11277,<=50K
11278,<=50K
11279,<=50K
11280,<=50K
11281,<=50K
11282,<=50K
11283,<=50K
11284,<=50K
11285,<=50K
11286,<=50K
11287,<=50K
11288,<=50K
11289,<=50K
11290,>50K
11291,<=50K
11292,>50K
11293,<=50K
11294,>50K
11295,<=50K
11296,<=50K
11297,<=50K
11298,<=50K
11299,<=50K
11300,>50K
11301,<=50K
11302,<=50K
11303,<=50K
11304,<=50K
11305,<=50K
11306,>50K
11307,<=50K
11308,<=50K
11309,>50K
11310,<=50K
11311,<=50K
11312,<=50K
11313,<=50K
11314,<=50K
11315,<=50K
11316,<=50K
11317,>50K
11318,<=50K
11319,<=50K
11320,>50K
11321,<=50K
11322,<=50K
11323,<=50K
11324,>50K
11325,<=50K
11326,<=50K
11327,<=50K
11328,>50K
11329,>50K
11330,<=50K
11331,<=50K
11332,<=50K
11333,<=50K
11334,<=50K
11335,<=50K
11336,<=50K
11337,<=50K
11338,<=50K
11339,>50K
11340,<=50K
11341,<=50K
11342,<=50K
11343,<=50K
11344,<=50K
11345,<=50K
11346,<=50K
11347,>50K
11348,<=50K
11349,>50K
11350,<=50K
11351,<=50K
11352,<=50K
11353,<=50K
11354,<=50K
11355,<=50K
11356,<=50K
11357,<=50K
11358,<=50K
11359,<=50K
11360,>50K
11361,<=50K
11362,<=50K
11363,<=50K
11364,>50K
11365,>50K
11366,<=50K
11367,<=50K
11368,<=50K
11369,>50K
11370,<=50K
11371,<=50K
11372,<=50K
11373,<=50K
11374,<=50K
11375,<=50K
11376,<=50K
11377,>50K
11378,<=50K
11379,<=50K
11380,>50K
11381,<=50K
11382,>50K
11383,<=50K
11384,<=50K
11385,<=50K
11386,<=50K
11387,<=50K
11388,<=50K
11389,<=50K
11390,>50K
11391,<=50K
11392,<=50K
11393,<=50K
11394,<=50K
11395,<=50K
11396,>50K
11397,<=50K
11398,<=50K
11399,<=50K
11400,<=50K
11401,>50K
11402,<=50K
11403,<=50K
11404,<=50K
11405,<=50K
11406,<=50K
11407,<=50K
11408,<=50K
11409,>50K
11410,<=50K
11411,<=50K
11412,<=50K
11413,<=50K
11414,<=50K
11415,<=50K
11416,<=50K
11417,<=50K
11418,<=50K
11419,>50K
11420,>50K
11421,<=50K
11422,<=50K
11423,<=50K
11424,<=50K
11425,<=50K
11426,<=50K
11427,<=50K
11428,<=50K
11429,<=50K
11430,<=50K
11431,<=50K
11432,<=50K
11433,<=50K
11434,<=50K
11435,<=50K
11436,<=50K
11437,<=50K
11438,<=50K
11439,<=50K
11440,<=50K
11441,<=50K
11442,<=50K
11443,<=50K
11444,<=50K
11445,<=50K
11446,<=50K
11447,<=50K
11448,<=50K
11449,<=50K
11450,<=50K
11451,<=50K
11452,<=50K
11453,<=50K
11454,>50K
11455,<=50K
11456,<=50K
11457,<=50K
11458,<=50K
11459,<=50K
11460,<=50K
11461,<=50K
11462,<=50K
11463,<=50K
11464,<=50K
11465,<=50K
11466,<=50K
11467,<=50K
11468,<=50K
11469,<=50K
11470,<=50K
11471,<=50K
11472,<=50K
11473,<=50K
11474,<=50K
11475,<=50K
11476,>50K
11477,>50K
11478,<=50K
11479,>50K
11480,<=50K
11481,<=50K
11482,<=50K
11483,<=50K
11484,<=50K
11485,<=50K
11486,>50K
11487,<=50K
11488,<=50K
11489,<=50K
11490,>50K
11491,<=50K
11492,<=50K
11493,<=50K
11494,<=50K
11495,>50K
11496,<=50K
11497,<=50K
11498,<=50K
11499,<=50K
11500,<=50K
11501,<=50K
11502,<=50K
11503,>50K
11504,<=50K
11505,<=50K
11506,<=50K
11507,<=50K
11508,<=50K
11509,<=50K
11510,<=50K
11511,<=50K
11512,<=50K
11513,<=50K
11514,>50K
11515,<=50K
11516,<=50K
11517,<=50K
11518,<=50K
11519,<=50K
11520,<=50K
11521,<=50K
11522,<=50K
11523,<=50K
11524,<=50K
11525,<=50K
11526,<=50K
11527,<=50K
11528,<=50K
11529,<=50K
11530,<=50K
11531,>50K
11532,<=50K
11533,<=50K
11534,>50K
11535,>50K
11536,<=50K
11537,<=50K
11538,<=50K
11539,<=50K
11540,<=50K
11541,>50K
11542,>50K
11543,<=50K
11544,<=50K
11545,<=50K
11546,>50K
11547,<=50K
11548,<=50K
11549,<=50K
11550,<=50K
11551,<=50K
11552,<=50K
11553,<=50K
11554,<=50K
11555,<=50K
11556,<=50K
11557,<=50K
11558,<=50K
11559,<=50K
11560,<=50K
11561,<=50K
11562,>50K
11563,<=50K
11564,>50K
11565,<=50K
11566,<=50K
11567,<=50K
11568,<=50K
11569,<=50K
11570,>50K
11571,>50K
11572,>50K
11573,<=50K
11574,>50K
11575,<=50K
11576,<=50K
11577,<=50K
11578,<=50K
11579,<=50K
11580,<=50K
11581,<=50K
11582,<=50K
11583,<=50K
11584,<=50K
11585,>50K
11586,>50K
11587,<=50K
11588,<=50K
11589,>50K
11590,<=50K
11591,<=50K
11592,<=50K
11593,<=50K
11594,<=50K
11595,<=50K
11596,<=50K
11597,<=50K
11598,<=50K
11599,<=50K
11600,<=50K
11601,<=50K
11602,<=50K
11603,<=50K
11604,<=50K
11605,<=50K
11606,<=50K
11607,<=50K
11608,<=50K
11609,<=50K
11610,<=50K
11611,>50K
11612,>50K
11613,>50K
11614,<=50K
11615,<=50K
11616,<=50K
11617,<=50K
11618,<=50K
11619,<=50K
11620,<=50K
11621,<=50K
11622,<=50K
11623,<=50K
11624,<=50K
11625,<=50K
11626,>50K
11627,<=50K
11628,<=50K
11629,<=50K
11630,<=50K
11631,<=50K
11632,<=50K
11633,<=50K
11634,<=50K
11635,<=50K
11636,<=50K
11637,<=50K
11638,<=50K
11639,<=50K
11640,<=50K
11641,<=50K
11642,<=50K
11643,>50K
11644,>50K
11645,<=50K
11646,<=50K
11647,<=50K
11648,<=50K
11649,<=50K
11650,<=50K
11651,<=50K
11652,<=50K
11653,<=50K
11654,>50K
11655,<=50K
11656,<=50K
11657,<=50K
11658,<=50K
11659,<=50K
11660,<=50K
11661,<=50K
11662,<=50K
11663,<=50K
11664,<=50K
11665,<=50K
11666,<=50K
11667,<=50K
11668,>50K
11669,<=50K
11670,<=50K
11671,>50K
11672,<=50K
11673,>50K
11674,>50K
11675,<=50K
11676,<=50K
11677,<=50K
11678,<=50K
11679,<=50K
11680,<=50K
11681,<=50K
11682,<=50K
11683,>50K
11684,<=50K
11685,>50K
11686,<=50K
11687,<=50K
11688,<=50K
11689,<=50K
11690,<=50K
11691,<=50K
11692,<=50K
11693,<=50K
11694,>50K
11695,<=50K
11696,<=50K
11697,<=50K
11698,<=50K
11699,<=50K
11700,<=50K
11701,<=50K
11702,>50K
11703,<=50K
11704,<=50K
11705,<=50K
11706,<=50K
11707,<=50K
11708,<=50K
11709,<=50K
11710,>50K
11711,<=50K
11712,<=50K
11713,<=50K
11714,<=50K
11715,<=50K
11716,<=50K
11717,>50K
11718,<=50K
11719,<=50K
11720,<=50K
11721,<=50K
11722,<=50K
11723,>50K
11724,<=50K
11725,<=50K
11726,<=50K
11727,<=50K
11728,<=50K
11729,<=50K
11730,>50K
11731,<=50K
11732,>50K
11733,<=50K
11734,<=50K
11735,>50K
11736,<=50K
11737,<=50K
11738,<=50K
11739,<=50K
11740,<=50K
11741,<=50K
11742,<=50K
11743,<=50K
11744,>50K
11745,<=50K
11746,<=50K
11747,<=50K
11748,<=50K
11749,<=50K
11750,<=50K
11751,<=50K
11752,<=50K
11753,<=50K
11754,<=50K
11755,<=50K
11756,>50K
11757,<=50K
11758,>50K
11759,<=50K
11760,<=50K
11761,<=50K
11762,<=50K
11763,<=50K
11764,<=50K
11765,>50K
11766,>50K
11767,<=50K
11768,<=50K
11769,<=50K
11770,<=50K
11771,<=50K
11772,<=50K
11773,<=50K
11774,<=50K
11775,<=50K
11776,>50K
11777,<=50K
11778,<=50K
11779,<=50K
11780,<=50K
11781,<=50K
11782,<=50K
11783,<=50K
11784,>50K
11785,<=50K
11786,<=50K
11787,>50K
11788,<=50K
11789,<=50K
11790,>50K
11791,<=50K
11792,<=50K
11793,<=50K
11794,<=50K
11795,<=50K
11796,<=50K
11797,<=50K
11798,>50K
11799,<=50K
11800,<=50K
11801,<=50K
11802,<=50K
11803,>50K
11804,>50K
11805,>50K
11806,<=50K
11807,<=50K
11808,<=50K
11809,<=50K
11810,<=50K
11811,<=50K
11812,<=50K
11813,<=50K
11814,<=50K
11815,<=50K
11816,<=50K
11817,<=50K
11818,<=50K
11819,>50K
11820,<=50K
11821,<=50K
11822,<=50K
11823,<=50K
11824,<=50K
11825,<=50K
11826,<=50K
11827,<=50K
11828,<=50K
11829,<=50K
11830,>50K
11831,<=50K
11832,<=50K
11833,<=50K
11834,<=50K
11835,<=50K
11836,<=50K
11837,<=50K
11838,<=50K
11839,>50K
11840,<=50K
11841,<=50K
11842,<=50K
11843,<=50K
11844,<=50K
11845,<=50K
11846,<=50K
11847,<=50K
11848,<=50K
11849,<=50K
11850,>50K
11851,<=50K
11852,<=50K
11853,>50K
11854,<=50K
11855,<=50K
11856,<=50K
11857,>50K
11858,<=50K
11859,<=50K
11860,<=50K
11861,<=50K
11862,<=50K
11863,>50K
11864,>50K
11865,<=50K
11866,<=50K
11867,<=50K
11868,<=50K
11869,<=50K
11870,<=50K
11871,<=50K
11872,<=50K
11873,<=50K
11874,<=50K
11875,<=50K
11876,<=50K
11877,<=50K
11878,<=50K
11879,<=50K
11880,<=50K
11881,<=50K
11882,<=50K
11883,<=50K
11884,<=50K
11885,<=50K
11886,<=50K
11887,<=50K
11888,<=50K
11889,<=50K
11890,<=50K
11891,<=50K
11892,<=50K
11893,<=50K
11894,<=50K
11895,<=50K
11896,>50K
11897,<=50K
11898,<=50K
11899,<=50K
11900,<=50K
11901,>50K
11902,<=50K
11903,>50K
11904,>50K
11905,<=50K
11906,<=50K
11907,<=50K
11908,<=50K
11909,<=50K
11910,<=50K
11911,<=50K
11912,<=50K
11913,<=50K
11914,>50K
11915,<=50K
11916,>50K
11917,<=50K
11918,<=50K
11919,>50K
11920,<=50K
11921,<=50K
11922,<=50K
11923,>50K
11924,<=50K
11925,>50K
11926,<=50K
11927,<=50K
11928,<=50K
11929,<=50K
11930,<=50K
11931,<=50K
11932,>50K
11933,<=50K
11934,>50K
11935,<=50K
11936,>50K
11937,<=50K
11938,<=50K
11939,<=50K
11940,<=50K
11941,<=50K
11942,<=50K
11943,>50K
11944,<=50K
11945,<=50K
11946,<=50K
11947,<=50K
11948,<=50K
11949,>50K
11950,<=50K
11951,<=50K
11952,<=50K
11953,<=50K
11954,<=50K
11955,<=50K
11956,<=50K
11957,<=50K
11958,<=50K
11959,<=50K
11960,>50K
11961,<=50K
11962,>50K
11963,<=50K
11964,<=50K
11965,<=50K
11966,<=50K
11967,<=50K
11968,<=50K
11969,>50K
11970,<=50K
11971,<=50K
11972,<=50K
11973,<=50K
11974,<=50K
11975,<=50K
11976,<=50K
11977,<=50K
11978,<=50K
11979,<=50K
11980,<=50K
11981,<=50K
11982,<=50K
11983,<=50K
11984,<=50K
11985,>50K
11986,<=50K
11987,<=50K
11988,<=50K
11989,<=50K
11990,<=50K
11991,<=50K
11992,<=50K
11993,<=50K
11994,<=50K
11995,<=50K
11996,>50K
11997,<=50K
11998,<=50K
11999,>50K
12000,<=50K
12001,>50K
12002,<=50K
12003,<=50K
12004,>50K
12005,<=50K
12006,<=50K
12007,<=50K
12008,<=50K
12009,>50K
12010,<=50K
12011,<=50K
12012,<=50K
12013,<=50K
12014,<=50K
12015,<=50K
12016,<=50K
12017,<=50K
12018,<=50K
12019,<=50K
12020,<=50K
12021,<=50K
12022,<=50K
12023,<=50K
12024,<=50K
12025,<=50K
12026,<=50K
12027,<=50K
12028,>50K
12029,>50K
12030,<=50K
12031,<=50K
12032,<=50K
12033,<=50K
12034,<=50K
12035,<=50K
12036,<=50K
12037,<=50K
12038,<=50K
12039,<=50K
12040,<=50K
12041,<=50K
12042,<=50K
12043,>50K
12044,<=50K
12045,>50K
12046,<=50K
12047,<=50K
12048,>50K
12049,<=50K
